order_no,user_id,password,gender,age,cheese_name,cheese_texture,cheese_category,buy_count,total_price
9983,2767928,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
9985,6460827,1,F,50,리코타 치즈,후레쉬치즈,리코타,1,4600
9987,594173,1,F,20,리코타 치즈,후레쉬치즈,리코타,1,4600
9988,2583659,1,F,50,리코타 치즈,후레쉬치즈,리코타,2,9200
9989,2933548,1,M,30,리코타 치즈,후레쉬치즈,리코타,1,4600
9990,4035142,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
9992,3786479,1,F,50,리코타 치즈,후레쉬치즈,리코타,3,13800
9994,4071335,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
9995,1641752,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
9996,2020261,1,M,50,리코타 치즈,후레쉬치즈,리코타,1,4600
9999,2454414,1,M,40,리코타 치즈,후레쉬치즈,리코타,3,13800
10002,5454345,1,F,30,리코타 치즈,후레쉬치즈,리코타,8,36800
10003,5093383,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10004,4760884,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10006,5956220,1,F,50,리코타 치즈,후레쉬치즈,리코타,1,4600
10007,2047931,1,F,30,리코타 치즈,후레쉬치즈,리코타,3,13800
10010,1293221,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10011,450513,1,F,50,리코타 치즈,후레쉬치즈,리코타,2,9200
10013,3830840,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10014,5181342,1,M,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10016,5451845,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10017,6231310,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,9200
10019,4598029,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10021,5177181,1,F,50,리코타 치즈,후레쉬치즈,리코타,2,9200
10022,4127373,1,F,50,리코타 치즈,후레쉬치즈,리코타,2,9200
10023,5208934,1,F,20,리코타 치즈,후레쉬치즈,리코타,1,4600
10024,3241313,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10025,5249673,1,F,20,리코타 치즈,후레쉬치즈,리코타,1,4600
10026,672418,1,M,50,리코타 치즈,후레쉬치즈,리코타,1,4600
10027,126737,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,9200
10028,4366469,1,F,20,리코타 치즈,후레쉬치즈,리코타,1,4600
10029,1741572,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10030,432644,1,F,60,리코타 치즈,후레쉬치즈,리코타,1,4600
10031,5374707,1,F,50,리코타 치즈,후레쉬치즈,리코타,1,4600
10035,4353706,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10037,3294469,1,F,50,리코타 치즈,후레쉬치즈,리코타,2,9200
10038,4566587,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10040,1301652,1,F,20,리코타 치즈,후레쉬치즈,리코타,1,4600
10042,6033634,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10043,1112504,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10044,3494187,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10046,1451873,1,M,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10048,1241263,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10049,1493275,1,F,20,리코타 치즈,후레쉬치즈,리코타,1,4600
10051,138423,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10052,3458193,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10053,3493840,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,9200
10054,3150346,1,F,50,리코타 치즈,후레쉬치즈,리코타,2,9200
10056,6496486,1,F,50,리코타 치즈,후레쉬치즈,리코타,2,9200
10057,6076856,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,9200
10058,2228481,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,9200
10059,3593967,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,9200
10061,3164487,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,9200
10062,1102016,1,M,20,리코타 치즈,후레쉬치즈,리코타,1,4600
10063,1137482,1,M,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10064,4959019,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10066,1046320,1,F,20,리코타 치즈,후레쉬치즈,리코타,1,4600
10068,199395,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10069,1723991,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10074,3298940,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10075,1948477,1,M,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10076,6019739,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10079,4364198,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10081,420852,1,F,30,리코타 치즈,후레쉬치즈,리코타,3,13800
10083,810989,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10084,3734182,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10085,2798624,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10087,5492057,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10090,6063555,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10091,2354444,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10095,3812032,1,M,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10097,5781029,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10099,6023473,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10101,2297987,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,9200
10102,5652787,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,9200
10104,4745880,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10105,3974448,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,13800
10106,4188592,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10107,3454276,1,M,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10109,754437,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,9200
10111,1837630,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10112,4005209,1,M,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10113,6443283,1,F,50,리코타 치즈,후레쉬치즈,리코타,2,9200
10115,2310700,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10116,1169065,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10117,2679823,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10119,2663866,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10120,1149762,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10121,3231375,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10124,4312265,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10125,5767554,1,F,40,리코타 치즈,후레쉬치즈,리코타,3,13800
10127,2645919,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10128,196829,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10129,4971335,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,9200
10130,1374327,1,F,60,리코타 치즈,후레쉬치즈,리코타,1,4600
10132,1127854,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,9200
10134,1074483,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10135,2315884,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,9200
10141,2194709,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10142,1709003,1,M,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10143,2058503,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10146,3935370,1,M,50,리코타 치즈,후레쉬치즈,리코타,1,4600
10149,988784,1,F,20,리코타 치즈,후레쉬치즈,리코타,2,9200
10150,6181336,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,9200
10153,1771164,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10154,1605489,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,9200
10156,3928802,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10158,4406728,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10159,3121629,1,F,50,리코타 치즈,후레쉬치즈,리코타,2,9200
10162,3055363,1,F,50,리코타 치즈,후레쉬치즈,리코타,1,4600
10164,3766896,1,F,20,리코타 치즈,후레쉬치즈,리코타,1,4600
10168,3923136,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10169,5754527,1,M,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10170,3598696,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10171,2271521,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10174,5415291,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10175,5065112,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10178,2614392,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,9200
10180,973251,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10184,3303532,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10186,1823513,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10188,1932323,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10189,6136565,1,M,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10191,4088417,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10192,3912627,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,9200
10194,1820175,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10195,1129959,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10196,4182261,1,M,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10197,2711198,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10199,1408773,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10200,3708780,1,F,50,리코타 치즈,후레쉬치즈,리코타,1,4600
10201,2502346,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10202,4822817,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10203,3128031,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10204,6345731,1,M,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10205,4927469,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10206,4227508,1,F,50,리코타 치즈,후레쉬치즈,리코타,1,4600
10208,610320,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10210,1687193,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10212,2576437,1,M,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10214,2645251,1,F,50,리코타 치즈,후레쉬치즈,리코타,1,4600
10216,6575415,1,F,20,리코타 치즈,후레쉬치즈,리코타,1,4600
10219,216728,1,M,40,리코타 치즈,후레쉬치즈,리코타,2,9200
10220,6031748,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10221,3053824,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10223,672023,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10224,5256040,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10226,1639927,1,M,60,리코타 치즈,후레쉬치즈,리코타,1,4600
10228,1291031,1,F,50,리코타 치즈,후레쉬치즈,리코타,1,4600
10229,770095,1,M,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10232,2929373,1,F,30,리코타 치즈,후레쉬치즈,리코타,2,9200
10234,3645009,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10237,3955750,1,F,40,리코타 치즈,후레쉬치즈,리코타,2,9200
10239,4027882,1,M,60,리코타 치즈,후레쉬치즈,리코타,1,4600
10242,6028689,1,M,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10243,1721349,1,M,50,리코타 치즈,후레쉬치즈,리코타,3,13800
10244,3066009,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10245,6406394,1,M,60,리코타 치즈,후레쉬치즈,리코타,1,4600
10246,557539,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10247,2395443,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10248,583123,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10249,411126,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10251,669695,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10252,2446037,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10263,3400103,1,M,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10265,1350362,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10267,638695,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10268,4629312,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10269,1026408,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
10270,227070,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
10271,2038737,1,F,40,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,6900
10274,4286920,1,M,50,리코타 치즈,후레쉬치즈,리코타,2,9200
10276,3528699,1,M,50,리코타 치즈,후레쉬치즈,리코타,2,9200
10279,6352997,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10280,2552882,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10281,2755281,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10282,129610,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10284,1235715,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10285,4845690,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10286,4806885,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10288,163162,1,F,50,리코타 치즈,후레쉬치즈,리코타,1,4600
10291,5303127,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10292,4245997,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10293,3997971,1,M,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10294,4459793,1,F,20,리코타 치즈,후레쉬치즈,리코타,2,9200
10295,53038,1,M,40,리코타 치즈,후레쉬치즈,리코타,2,9200
10296,4955979,1,F,30,리코타 치즈,후레쉬치즈,리코타,1,4600
10297,932529,1,F,40,리코타 치즈,후레쉬치즈,리코타,1,4600
10300,3203733,1,F,50,보코치니,후레쉬치즈,모짜렐라,1,6800
10301,2270784,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10302,421835,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10303,129122,1,M,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10304,2752728,1,F,30,모짜렐라 카우,후레쉬치즈,모짜렐라,40,154800
10305,5736925,1,F,30,모짜렐라 로그,후레쉬치즈,모짜렐라,2,31800
10307,5867581,1,F,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,2,17800
10310,6533199,1,M,30,버팔로 모짜렐라,후레쉬치즈,모짜렐라,1,8900
10311,6327246,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10312,2298761,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10315,529825,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10316,2979726,1,F,30,보코치니,후레쉬치즈,모짜렐라,2,13600
10319,3562058,1,M,20,보코치니,후레쉬치즈,모짜렐라,1,6800
10320,5421355,1,F,20,보코치니,후레쉬치즈,모짜렐라,1,6800
10323,1576126,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10326,1269054,1,F,60,보코치니,후레쉬치즈,모짜렐라,1,6800
10335,4234058,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10336,2651903,1,M,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10337,4126349,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10338,5028921,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10339,3700152,1,F,50,보코치니,후레쉬치즈,모짜렐라,1,6800
10340,5004907,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10341,1520103,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10343,1985201,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10345,3742863,1,M,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10346,4395543,1,M,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10349,638121,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10352,1860785,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10353,5391010,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10354,2764801,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10355,4050625,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10357,660613,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10360,3485696,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10361,1949636,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10362,190623,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10363,5418382,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10364,5215490,1,M,20,보코치니,후레쉬치즈,모짜렐라,1,6800
10365,3680889,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10366,1901251,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10367,360952,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10368,2416870,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10370,4906626,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10371,9056,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10372,3984594,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10378,536636,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10379,3597872,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10380,5319978,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10382,6498646,1,M,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10385,3296147,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10388,5495885,1,F,50,보코치니,후레쉬치즈,모짜렐라,1,6800
10389,3361974,1,M,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10390,6318992,1,F,50,보코치니,후레쉬치즈,모짜렐라,1,6800
10391,5158272,1,M,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10392,3945529,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10393,6060407,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10394,2771497,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10395,1724198,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10396,4755216,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10398,5981122,1,M,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10400,1337964,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10401,582101,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10403,3266756,1,M,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10405,4697138,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10406,2190553,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10407,3141619,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10408,1097175,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10409,5670059,1,F,20,보코치니,후레쉬치즈,모짜렐라,1,6800
10410,3732032,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10412,5836615,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10413,5853146,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10414,2735114,1,M,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10417,2567600,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10418,1372252,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10419,3503797,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10420,462578,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10421,1896914,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10422,2369735,1,M,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10425,5060353,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10426,3234447,1,M,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10429,3346491,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10431,2726888,1,M,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10432,5997052,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10433,1913521,1,M,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10434,2930430,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10435,6226545,1,F,40,보코치니,후레쉬치즈,모짜렐라,1,6800
10436,4608946,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10438,1196180,1,F,30,보코치니,후레쉬치즈,모짜렐라,1,6800
10442,2220049,1,F,30,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
10443,755206,1,F,40,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
10445,750208,1,F,40,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
10446,2895387,1,F,30,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
10447,1764042,1,M,40,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
10448,988882,1,F,20,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
10450,1791126,1,F,20,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
10451,573463,1,F,30,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
10452,647266,1,F,30,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
10453,3206085,1,F,30,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
10454,16660,1,F,30,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
10455,838318,1,M,40,모짜렐라 로그,후레쉬치즈,모짜렐라,1,15900
