order_no,user_id,password,gender,age,cheese_name,cheese_texture,cheese_category,buy_count,total_price,user_no,name_no,name
,,,,,,,,,,,9913.0,맹상길
9914.0,1199157.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9914.0,9914.0,하조섬
,,,,,,,,,,,9915.0,맹판욱
9916.0,510740.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9916.0,9916.0,채기월
,,,,,,,,,,,9917.0,노준슬
9918.0,5662163.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9918.0,9918.0,권인해
,,,,,,,,,,,9919.0,지춘회
,,,,,,,,,,,9920.0,여타석
,,,,,,,,,,,9921.0,모우승
,,,,,,,,,,,9922.0,탁섭초
,,,,,,,,,,,9923.0,함롱선
,,,,,,,,,,,9924.0,용구화
,,,,,,,,,,,9925.0,위로흠
9926.0,3555929.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9926.0,9926.0,구판숭
9927.0,4216981.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,9927.0,9927.0,함고반
9928.0,1516255.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9928.0,9928.0,서단제
,,,,,,,,,,,9929.0,심용형
,,,,,,,,,,,9930.0,전심율
,,,,,,,,,,,9931.0,소은무
9932.0,738458.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9932.0,9932.0,한시빛
,,,,,,,,,,,9933.0,정탁숭
9934.0,2146306.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9934.0,9934.0,황일공
9935.0,5233427.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9935.0,9935.0,권태서
9936.0,6257203.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9936.0,9936.0,전배나
,,,,,,,,,,,9937.0,구신두
9938.0,2494035.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9938.0,9938.0,제탁호
,,,,,,,,,,,9939.0,전악판
9940.0,2235873.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9940.0,9940.0,마으효
9941.0,2524149.0,1.0,M,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9941.0,9941.0,강조석
,,,,,,,,,,,9942.0,황번린
9943.0,2297954.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9943.0,9943.0,서직솜
,,,,,,,,,,,9944.0,설석온
,,,,,,,,,,,9945.0,송기악
9946.0,491811.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,9946.0,9946.0,방타달
9947.0,5187454.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,3.0,13800.0,9947.0,9947.0,신추사
,,,,,,,,,,,9948.0,주혜열
9949.0,4152458.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9949.0,9949.0,인한려
9950.0,115627.0,1.0,F,60.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9950.0,9950.0,현변백
,,,,,,,,,,,9951.0,모술들
9952.0,5024563.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9952.0,9952.0,장지영
9953.0,4770536.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9953.0,9953.0,기황양
,,,,,,,,,,,9954.0,전애설
9955.0,6040124.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,9955.0,9955.0,왕항의
,,,,,,,,,,,9956.0,방혁훔
9957.0,1396635.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9957.0,9957.0,추다언
,,,,,,,,,,,9958.0,조직설
9959.0,5781776.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9959.0,9959.0,노엄화
,,,,,,,,,,,9960.0,현민잔
,,,,,,,,,,,9961.0,한유오
,,,,,,,,,,,9962.0,전랑홍
,,,,,,,,,,,9963.0,장강란
,,,,,,,,,,,9964.0,정람견
,,,,,,,,,,,9965.0,조지다
9966.0,5070583.0,1.0,M,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9966.0,9966.0,설두열
,,,,,,,,,,,9967.0,마박엽
,,,,,,,,,,,9968.0,엄울훈
,,,,,,,,,,,9969.0,성새전
,,,,,,,,,,,9970.0,진공섭
,,,,,,,,,,,9971.0,주아늘
,,,,,,,,,,,9972.0,용치변
9973.0,979060.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9973.0,9973.0,안기숭
,,,,,,,,,,,9974.0,임보강
9975.0,3372983.0,1.0,F,20.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,9975.0,9975.0,우진엽
9976.0,2510734.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9976.0,9976.0,맹탁형
9977.0,1192516.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,3.0,13800.0,9977.0,9977.0,조전람
9978.0,3616084.0,1.0,F,20.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,9978.0,9978.0,심곤엽
9979.0,1850172.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9979.0,9979.0,문주유
9980.0,6009051.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9980.0,9980.0,소예은
,,,,,,,,,,,9981.0,여판백
9982.0,6136931.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9982.0,9982.0,위직람
9983.0,2767928.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9983.0,9983.0,추번디
,,,,,,,,,,,9984.0,성위도
9985.0,6460827.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9985.0,9985.0,유뜸수
,,,,,,,,,,,9986.0,구담화
9987.0,594173.0,1.0,F,20.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9987.0,9987.0,권성술
9988.0,2583659.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,9988.0,9988.0,인고혼
9989.0,2933548.0,1.0,M,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9989.0,9989.0,지빛심
9990.0,4035142.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9990.0,9990.0,마고혜
,,,,,,,,,,,9991.0,원로박
9992.0,3786479.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,3.0,13800.0,9992.0,9992.0,차권위
,,,,,,,,,,,9993.0,지훈담
9994.0,4071335.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9994.0,9994.0,강충천
9995.0,1641752.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9995.0,9995.0,모유충
9996.0,2020261.0,1.0,M,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,9996.0,9996.0,도정춘
,,,,,,,,,,,9997.0,천훈진
,,,,,,,,,,,9998.0,지손별
9999.0,2454414.0,1.0,M,40.0,리코타 치즈,후레쉬치즈,리코타,3.0,13800.0,9999.0,9999.0,진인부
,,,,,,,,,,,10000.0,마경월
,,,,,,,,,,,10001.0,표마연
10002.0,5454345.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,8.0,36800.0,10002.0,10002.0,인제마
10003.0,5093383.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10003.0,10003.0,백동문
10004.0,4760884.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10004.0,10004.0,기채영
,,,,,,,,,,,10005.0,고련경
10006.0,5956220.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10006.0,10006.0,남은묵
10007.0,2047931.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,3.0,13800.0,10007.0,10007.0,변술균
,,,,,,,,,,,10008.0,남묵조
,,,,,,,,,,,10009.0,홍으솔
10010.0,1293221.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10010.0,10010.0,설하얀
10011.0,450513.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10011.0,10011.0,함열솔
,,,,,,,,,,,10012.0,나건담
10013.0,3830840.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10013.0,10013.0,조인정
10014.0,5181342.0,1.0,M,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10014.0,10014.0,표권반
,,,,,,,,,,,10015.0,김대원
10016.0,5451845.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10016.0,10016.0,모인석
10017.0,6231310.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10017.0,10017.0,성율치
,,,,,,,,,,,10018.0,명심잎
10019.0,4598029.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10019.0,10019.0,방미우
,,,,,,,,,,,10020.0,전묵백
10021.0,5177181.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10021.0,10021.0,반완서
10022.0,4127373.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10022.0,10022.0,심다박
10023.0,5208934.0,1.0,F,20.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10023.0,10023.0,손번원
10024.0,3241313.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10024.0,10024.0,주시량
10025.0,5249673.0,1.0,F,20.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10025.0,10025.0,손하을
10026.0,672418.0,1.0,M,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10026.0,10026.0,신강항
10027.0,126737.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10027.0,10027.0,심들마
10028.0,4366469.0,1.0,F,20.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10028.0,10028.0,류요석
10029.0,1741572.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10029.0,10029.0,황홍시
10030.0,432644.0,1.0,F,60.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10030.0,10030.0,금뜸해
10031.0,5374707.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10031.0,10031.0,최백권
,,,,,,,,,,,10032.0,여흔훈
,,,,,,,,,,,10033.0,맹준배
,,,,,,,,,,,10034.0,왕오봉
10035.0,4353706.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10035.0,10035.0,반균한
,,,,,,,,,,,10036.0,옥세아
10037.0,3294469.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10037.0,10037.0,남디잎
10038.0,4566587.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10038.0,10038.0,성용람
,,,,,,,,,,,10039.0,황위천
10040.0,1301652.0,1.0,F,20.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10040.0,10040.0,금일을
,,,,,,,,,,,10041.0,문악직
10042.0,6033634.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10042.0,10042.0,손우관
10043.0,1112504.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10043.0,10043.0,편면홍
10044.0,3494187.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10044.0,10044.0,김월화
,,,,,,,,,,,10045.0,여훔효
10046.0,1451873.0,1.0,M,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10046.0,10046.0,남관량
,,,,,,,,,,,10047.0,장새건
10048.0,1241263.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10048.0,10048.0,명비엄
10049.0,1493275.0,1.0,F,20.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10049.0,10049.0,고울명
,,,,,,,,,,,10050.0,하출명
10051.0,138423.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10051.0,10051.0,여로탁
10052.0,3458193.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10052.0,10052.0,백려백
10053.0,3493840.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10053.0,10053.0,서종휘
10054.0,3150346.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10054.0,10054.0,김아혁
,,,,,,,,,,,10055.0,한희지
10056.0,6496486.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10056.0,10056.0,백랑란
10057.0,6076856.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10057.0,10057.0,주장언
10058.0,2228481.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10058.0,10058.0,도제숭
10059.0,3593967.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10059.0,10059.0,구후규
,,,,,,,,,,,10060.0,곽술도
10061.0,3164487.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10061.0,10061.0,장일향
10062.0,1102016.0,1.0,M,20.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10062.0,10062.0,조섬바
10063.0,1137482.0,1.0,M,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10063.0,10063.0,길완린
10064.0,4959019.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10064.0,10064.0,조잔월
,,,,,,,,,,,10065.0,변디추
10066.0,1046320.0,1.0,F,20.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10066.0,10066.0,성영장
,,,,,,,,,,,10067.0,최견울
10068.0,199395.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10068.0,10068.0,심태하
10069.0,1723991.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10069.0,10069.0,용반별
,,,,,,,,,,,10070.0,맹혜은
,,,,,,,,,,,10071.0,윤복중
,,,,,,,,,,,10072.0,오얀아
,,,,,,,,,,,10073.0,손솜현
10074.0,3298940.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10074.0,10074.0,엄시가
10075.0,1948477.0,1.0,M,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10075.0,10075.0,왕상봉
10076.0,6019739.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10076.0,10076.0,박위랑
,,,,,,,,,,,10077.0,신명로
,,,,,,,,,,,10078.0,심환울
10079.0,4364198.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10079.0,10079.0,장림성
,,,,,,,,,,,10080.0,여율로
10081.0,420852.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,3.0,13800.0,10081.0,10081.0,전헌얀
,,,,,,,,,,,10082.0,표더관
10083.0,810989.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10083.0,10083.0,유균예
10084.0,3734182.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10084.0,10084.0,이화향
10085.0,2798624.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10085.0,10085.0,권욱양
,,,,,,,,,,,10086.0,용솜관
10087.0,5492057.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10087.0,10087.0,기창아
,,,,,,,,,,,10088.0,석섭병
,,,,,,,,,,,10089.0,최묵출
10090.0,6063555.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10090.0,10090.0,설장언
10091.0,2354444.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10091.0,10091.0,소기평
,,,,,,,,,,,10092.0,안출란
,,,,,,,,,,,10093.0,석더송
,,,,,,,,,,,10094.0,지회상
10095.0,3812032.0,1.0,M,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10095.0,10095.0,윤추홍
,,,,,,,,,,,10096.0,김두근
10097.0,5781029.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10097.0,10097.0,방하환
,,,,,,,,,,,10098.0,현기후
10099.0,6023473.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10099.0,10099.0,여균숭
,,,,,,,,,,,10100.0,신섬도
10101.0,2297987.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10101.0,10101.0,인모은
10102.0,5652787.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10102.0,10102.0,정나백
,,,,,,,,,,,10103.0,채혼연
10104.0,4745880.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10104.0,10104.0,이관의
10105.0,3974448.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,3.0,13800.0,10105.0,10105.0,문겸명
10106.0,4188592.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10106.0,10106.0,국잎추
10107.0,3454276.0,1.0,M,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10107.0,10107.0,조롱훈
,,,,,,,,,,,10108.0,용디잔
10109.0,754437.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10109.0,10109.0,황하익
,,,,,,,,,,,10110.0,노린번
10111.0,1837630.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10111.0,10111.0,엄술상
10112.0,4005209.0,1.0,M,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10112.0,10112.0,이엽효
10113.0,6443283.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10113.0,10113.0,유배련
,,,,,,,,,,,10114.0,선남휴
10115.0,2310700.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10115.0,10115.0,유원열
10116.0,1169065.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10116.0,10116.0,옥탁건
10117.0,2679823.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10117.0,10117.0,성재천
,,,,,,,,,,,10118.0,이울정
10119.0,2663866.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10119.0,10119.0,엄탐혼
10120.0,1149762.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10120.0,10120.0,염단연
10121.0,3231375.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10121.0,10121.0,안선무
,,,,,,,,,,,10122.0,변현여
,,,,,,,,,,,10123.0,차광판
10124.0,4312265.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10124.0,10124.0,임창은
10125.0,5767554.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,3.0,13800.0,10125.0,10125.0,노잎빈
,,,,,,,,,,,10126.0,추순랑
10127.0,2645919.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10127.0,10127.0,기광묵
10128.0,196829.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10128.0,10128.0,신라양
10129.0,4971335.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10129.0,10129.0,왕박별
10130.0,1374327.0,1.0,F,60.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10130.0,10130.0,유휘개
,,,,,,,,,,,10131.0,위서승
10132.0,1127854.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10132.0,10132.0,송권미
,,,,,,,,,,,10133.0,연대웅
10134.0,1074483.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10134.0,10134.0,어성안
10135.0,2315884.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10135.0,10135.0,남두롱
,,,,,,,,,,,10136.0,허분늬
,,,,,,,,,,,10137.0,한남향
,,,,,,,,,,,10138.0,나악장
,,,,,,,,,,,10139.0,하엽리
,,,,,,,,,,,10140.0,맹량령
10141.0,2194709.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10141.0,10141.0,표삼충
10142.0,1709003.0,1.0,M,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10142.0,10142.0,연강술
10143.0,2058503.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10143.0,10143.0,권가여
,,,,,,,,,,,10144.0,소직빛
,,,,,,,,,,,10145.0,설만삼
10146.0,3935370.0,1.0,M,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10146.0,10146.0,국이빈
,,,,,,,,,,,10147.0,편휘옥
,,,,,,,,,,,10148.0,나면건
10149.0,988784.0,1.0,F,20.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10149.0,10149.0,차고초
10150.0,6181336.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10150.0,10150.0,남남지
,,,,,,,,,,,10151.0,전다택
,,,,,,,,,,,10152.0,변늘빛
10153.0,1771164.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10153.0,10153.0,양효근
10154.0,1605489.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10154.0,10154.0,어후지
,,,,,,,,,,,10155.0,탁섬해
10156.0,3928802.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10156.0,10156.0,우솔흠
,,,,,,,,,,,10157.0,설모솔
10158.0,4406728.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10158.0,10158.0,남평솔
10159.0,3121629.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10159.0,10159.0,문형문
,,,,,,,,,,,10160.0,남은평
,,,,,,,,,,,10161.0,맹웅옥
10162.0,3055363.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10162.0,10162.0,윤종직
,,,,,,,,,,,10163.0,임후숭
10164.0,3766896.0,1.0,F,20.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10164.0,10164.0,손련공
,,,,,,,,,,,10165.0,허솜홍
,,,,,,,,,,,10166.0,정디혁
,,,,,,,,,,,10167.0,왕직래
10168.0,3923136.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10168.0,10168.0,남승동
10169.0,5754527.0,1.0,M,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10169.0,10169.0,인솜장
10170.0,3598696.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10170.0,10170.0,민령황
10171.0,2271521.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10171.0,10171.0,유용근
,,,,,,,,,,,10172.0,인삼자
,,,,,,,,,,,10173.0,진조빈
10174.0,5415291.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10174.0,10174.0,조잎섬
10175.0,5065112.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10175.0,10175.0,조길율
,,,,,,,,,,,10176.0,신인산
,,,,,,,,,,,10177.0,양마보
10178.0,2614392.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10178.0,10178.0,원들헌
,,,,,,,,,,,10179.0,민오희
10180.0,973251.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10180.0,10180.0,기전경
,,,,,,,,,,,10181.0,나석박
,,,,,,,,,,,10182.0,반산라
,,,,,,,,,,,10183.0,성근들
10184.0,3303532.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10184.0,10184.0,모량면
,,,,,,,,,,,10185.0,마강원
10186.0,1823513.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10186.0,10186.0,방열람
,,,,,,,,,,,10187.0,한솔성
10188.0,1932323.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10188.0,10188.0,안엽중
10189.0,6136565.0,1.0,M,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10189.0,10189.0,류율호
,,,,,,,,,,,10190.0,옥웅범
10191.0,4088417.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10191.0,10191.0,하송흥
10192.0,3912627.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,2.0,9200.0,10192.0,10192.0,허봉민
,,,,,,,,,,,10193.0,옥식흠
10194.0,1820175.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10194.0,10194.0,모래박
10195.0,1129959.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10195.0,10195.0,도인채
10196.0,4182261.0,1.0,M,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10196.0,10196.0,염타도
10197.0,2711198.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10197.0,10197.0,연바주
,,,,,,,,,,,10198.0,함장휴
10199.0,1408773.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10199.0,10199.0,방초노
10200.0,3708780.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10200.0,10200.0,나범해
10201.0,2502346.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10201.0,10201.0,김두애
10202.0,4822817.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10202.0,10202.0,황이대
10203.0,3128031.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10203.0,10203.0,주실초
10204.0,6345731.0,1.0,M,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10204.0,10204.0,심판별
10205.0,4927469.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10205.0,10205.0,황혁새
10206.0,4227508.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10206.0,10206.0,윤새디
,,,,,,,,,,,10207.0,김욱라
10208.0,610320.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10208.0,10208.0,변엽예
,,,,,,,,,,,10209.0,왕위완
10210.0,1687193.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10210.0,10210.0,진범근
,,,,,,,,,,,10211.0,염기월
10212.0,2576437.0,1.0,M,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,10212.0,10212.0,박예보
,,,,,,,,,,,10213.0,선충설
